Coord,amplitude,xcentroid,ycentroid,sigx,sigy,ellipticity,SNR,Magnitudes
"(211, 9)",0.01106248560086128,7.039439611506255,8.444820565138212,0.7033370076784713,0.5304536731403745,0.2458044047884509,78.37804759787747,23.35185282194488
"(514, 13)",0.018801689891733375,9.487154469571427,3.4427880146058483,0.6554433903060498,0.5391365622268349,0.17744755656916011,4.458009163208922,26.920830275058528
"(297, 17)",0.003798021390120813,9.262161697479744,9.610987283223942,0.647628204745105,0.8627034957511447,0.24930383621405927,79.99655728365306,24.025709713644858
"(449, 17)",0.01248566563467965,7.642780626573673,13.990154415811606,1.122238307395569,1.4697551826976065,0.23644541580333178,35.34063006170052,24.64527042181603
"(585, 23)",0.01605996059486716,4.2394507176259975,7.578763956539843,1.0189516103513963,0.9345701331965713,0.08281205534944402,14.114443378500335,25.09293762793412
"(256, 30)",0.004214257084729265,10.495588693784535,9.307986954524775,1.4603835214596972,0.8845712000435145,0.3942884269473549,22.316465119295717,25.780277892692666
"(540, 30)",0.008781027927612324,8.689897622755545,7.645389033282866,0.6376821190018741,0.7485255591866,0.14808237183667594,6.265250538204486,26.729669550392487
"(738, 33)",0.010755361330961917,8.324402325590391,7.373439748556556,0.5824769067884693,0.5588581358922032,0.04054885373308614,14.308065445950536,26.300958196309814
"(256, 36)",0.004214985035557375,4.4212957616777135,9.355950682304016,1.5808155630988174,0.958244730700473,0.3938288861339021,70.59155895657196,24.895597314901494
"(255, 44)",0.02122254246868768,12.069284716877828,5.974328947248039,1.0298569256392773,0.8020095997891175,0.22124172802811914,251.66382165025507,23.630627397024632
"(254, 46)",0.021295463949681934,10.07092159974162,6.9742402322661565,1.0222338364149168,0.7958220938693417,0.22148723166866136,212.7535884201157,23.75192163667713
"(256, 46)",0.02120580353907046,10.068912301705861,4.974347742274874,1.0315736683783545,0.803410206023668,0.22117999843226133,246.68144009801148,23.666257965188464
"(320, 47)",0.007608109798588164,12.673028529291246,10.071161674748764,0.8990548496552129,0.6515094896744809,0.27533955250412756,41.248245656835614,24.866675322290597
"(439, 47)",0.06909011012272698,9.288436922211423,3.5950473353342094,1.0383621778742005,1.06102331977655,0.021357817005494106,512.6866969433707,22.378338754419964
"(256, 48)",0.021000048860049143,8.064406129168441,4.9745425930294065,1.051738930677934,0.820097158890477,0.22024645568472434,301.8562945562846,23.61517342362474
"(438, 49)",0.06953864199368696,7.2967201534153086,4.596049734263856,1.0125310614028864,1.0378991653761618,0.024441780877703434,263.0585007460374,22.648379122557856
"(537, 49)",0.020953876550014492,10.205265254062935,4.3841833899305165,0.8107542177504184,0.77347566347577,0.04598009292888339,12.72283290584934,26.33272004795664
"(357, 50)",0.012629540471901093,1.1279065917359656,7.928923096333191,1.1686363437058813,0.8700366287813618,0.255511234553621,142.374820297373,23.984406502224196
"(294, 51)",0.007349296000417288,8.523146940909077,4.8023973480023425,1.0174457047187901,1.150016087648162,0.11527698121204955,180.1297153669216,24.48185344167569
"(359, 51)",0.013439029177377878,0.2282088512214471,5.960868830344459,1.0213484257908598,0.748668213526585,0.26698059680576747,7.3009771349333255,26.92450657720736
"(537, 51)",0.020636362729940436,8.20153176064462,4.390027841534995,0.8495662583741455,0.8217192971371763,0.03277785689165813,98.99883359929474,24.55571137578297
"(560, 52)",0.010274979488591525,8.1870818352295,4.759974611054208,0.848110483411844,0.6530344282692004,0.23001255020204048,9.731729225067644,26.763192271664757
"(562, 52)",0.010527568229309397,8.196021831633047,2.7485195310431383,0.7995157273790762,0.5984612548725129,0.2514703158693924,19.55074995435713,25.768167363524945
